2301	18114
2301	20435
2301	21753
2301	27466
2301	28886
2329	28588
2329	79125
2346	41908
2346	90042
2352	9820
2352	16973
2352	55759
2352	93663
2419	3399
2419	5489
2419	9531
2419	9532
2419	10175
2419	13804
2419	15064
2419	18779
2419	23209
2419	23611
2419	30660
2419	33311
2419	36255
2419	56744
2419	58662
2419	58816
2419	58817
2419	66434
2419	66671
2419	68300
2419	86178
2419	87118
2419	87333
2419	113874
2419	118546
2419	133138
2419	158430
2419	164092
2419	233254
2419	253940
2449	8929
2449	9196
2449	14340
2449	18163
2449	18743
2449	34250
2449	44453
2449	46454
2449	76851
2449	103275
2491	3374
2491	4520
2491	5028
2491	9460
2491	11771
2491	12396
2491	12527
2491	12618
2491	18640
2491	22860
2491	35534
2491	43373
2491	50999
2491	51000
2491	72776
2491	90148
2491	91011
2491	107782
2491	112461
2516	5924
2516	21502
2516	110916
2516	130208
2564	6641
2564	10379
2564	10573
2564	12179
2564	13043
2564	19303
2564	21157
2564	22463
2564	25145
2564	36643
2564	41729
2564	46484
2564	69373
2564	70874
2564	79578
2564	92576
2564	171382
2564	229344
2566	6337
2566	7207
2566	7732
2566	8511
2566	11505
2566	12635
2577	2962
2577	3881
2577	4119
2577	5721
2577	7494
2577	7854
2577	12238
2577	12447
2577	15520
2577	15919
2577	17796
2577	18395
2577	19154
2577	25200
2577	34853
2577	51434
2601	6421
2601	17639
2656	6544
2656	64497
2656	116557
2656	123592
2656	245145
2674	57568
2674	79521
2674	87319
2674	112020
2675	2743
2675	5295
2675	5924
2675	6466
2675	6533
2675	11701
2675	13033
2675	19998
2675	36771
2675	48103
2675	82693
2697	42130
2697	54112
2697	64845
2697	82524
2697	88809
2697	106420
2697	106612
2697	109958
2697	110773
2697	122835
2697	122839
2697	122841
2697	126724
2697	135685
2697	139560
2697	144118
2697	144481
2697	187941
2697	194658
2697	225589
2697	227399
2697	229350
2697	257076
2697	257077
2697	277189
2697	277413
2697	280577
2697	305934
2706	47899
2706	62671
2706	65742
2706	110628
2743	4708
2743	5542
2743	5848
2743	5924
2743	6434
2743	6532
2743	6533
2743	6539
2743	6734
2743	6735
2743	7071
2743	7166
2743	8211
2743	8734
2743	8881
2743	9587
2743	12481
2743	13033
2743	13540
2743	14628
2743	15326
2743	15978
2743	16093
2743	18654
2743	19998
2743	21055
2743	22902
2743	23548
2743	25192
2743	28633
2743	31174
2743	44584
2743	45084
2743	54954
2757	4960
2757	6421
2757	16067
2757	20739
2757	26649
2757	38902
2757	56327
2757	124279
2773	6735
2773	7371
2773	7732
2773	8471
2773	37204
2773	97640
2797	9336
2797	9438
2797	10353
2797	10393
2797	12277
2797	13814
2797	22903
2797	23649
2797	30318
2797	34140
2797	34617
2797	37765
2797	131912
2805	2962
2805	6602
2805	7216
2805	9475
2805	14308
2805	14797
2805	16931
2805	17610
2805	18114
2805	19158
2805	23096
2805	26626
2805	31301
2805	33567
2805	41329
2805	55019
2805	73871
2805	77374
2805	91133
2805	97670
2805	101169
2805	132642
2836	3040
2836	3759
2836	3992
2836	4624
2836	5721
2836	5954
2836	6055
2836	6225
2836	6295
2836	6532
2836	7071
2836	7556
2836	7979
2836	14134
2836	15556
2836	16276
2836	21822
2836	21835
2836	25617
2836	31492
2836	39731
2836	73744
2836	83855
2836	87533
2836	130766
2836	144620
2839	15344
2839	17186
2839	31595
2873	7528
2873	39910
2873	85133
2873	112379
2873	208018
2873	258423
2912	36133
2912	36138
2912	54247
2912	80392
2912	91329
2912	91330
2939	7424
2939	8929
2939	12471
2939	121193
2939	195360
2957	4961
2957	13123
2962	3759
2962	4624
2962	6055
2962	6295
2962	6602
2962	6951
2962	7216
2962	7551
2962	8093
2962	11567
2962	12447
2962	13105
2962	13304
2962	13451
2962	13627
2962	13822
2962	13885
2962	14797
2962	15344
2962	15737
2962	15954
2962	16276
2962	16833
2962	17389
2962	17806
2962	18114
2962	23096
2962	26626
2962	27286
2962	30012
2962	30013
2962	30626
2962	34135
2962	36964
2962	38837
2962	41815
2962	43227
2962	60368
2962	97838
2962	125510
3021	37964
3021	108655
3021	123069
3021	159038
3021	164274
3021	227584
3021	228602
3040	3637
3040	5896
3040	9210
3040	9310
3040	9646
3040	19117
3040	42253
3040	49218
3040	50960
3040	62312
3040	62314
3040	124673
3040	169831
3040	347711
3043	3760
3043	6567
3043	7433
3043	8126
3043	9222
3043	10587
3043	14703
3043	14753
3043	15497
3043	17489
3043	18877
3043	20172
3043	23096
3043	23286
3043	30270
3043	32740
3043	32988
3043	33975
3043	36197
3043	36531
3043	40443
3043	41847
3043	47764
3043	50034
3043	55755
3043	61646
3043	82805
3043	83608
3043	84032
3043	87026
3043	88081
3043	106919
3043	145128
3043	145129
3043	171724
3043	216771
3043	226143
3043	285723
3043	343050
3075	58963
3078	115252
3078	158175
3091	4144
3091	7586
3091	12793
3091	14744
3091	17918
3091	22212
3091	32546
3091	41311
3091	42225
3091	43846
3091	48745
3091	83014
3093	24947
3093	30141
3093	35285
3093	42868
3093	47292
3093	71987
3093	166553
3093	183694
3153	15129
3153	16242
3157	5182
3157	22691
3157	61971
3190	228370
3190	237924
3237	8805
3237	8808
3237	10388
3237	10516
3237	13076
3237	13884
3237	18917
3237	26153
3237	33403
3237	38868
3237	39186
3237	41959
3237	43891
3237	45479
3237	122212
3237	125157
3237	130794
3237	130795
3237	133387
3237	152708
3237	161889
3237	168024
3237	191295
3237	206494
3237	413247
3237	415159
3237	417033
3281	12182
3281	18885
3281	28860
3281	47002
3281	56930
3281	57149
3281	58171
3281	73169
3281	74018
3281	112994
3282	8880
3282	13300
3282	21327
3282	24911
3282	46223
3282	60373
3282	99372
3282	100826
3308	9070
3308	36495
3308	40547
3308	75650
3308	107662
3308	142802
3308	266967
3352	17336
3352	22854
3352	27433
3352	33403
3352	36459
3352	39889
3352	53951
3352	59281
3352	67979
3352	72126
3352	74560
3352	83108
3352	98406
3352	148255
3352	163102
3352	182624
3352	183128
3352	189935
3352	191117
3352	209615
3352	216807
3352	220986
3352	287167
3352	298741
3352	303139
3352	303140
3352	303141
3374	3966
3374	4059
3374	4281
3374	5721
3374	6055
3374	6293
3374	6295
3374	6310
3374	7465
3374	9264
3374	10522
3374	11635
3374	11771
3374	12021
3374	13034
3374	16629
3374	16976
3374	19909
3374	21765
3374	21801
3374	22159
3374	23595
3374	24435
3374	26978
3374	31264
3374	34690
3374	40583
3374	42608
3374	50999
3374	66470
3374	79584
3374	80112
3374	90773
3374	154011
3399	5295
3399	5919
3399	7934
3399	43816
3399	58644
3399	225767
3402	8432
3402	8548
3402	8607
3402	10095
3402	10709
3402	14768
3402	16247
3402	25232
3402	31996
3402	33605
3402	40745
3402	40746
3402	87026
3402	110311
3402	176443
3402	200653
3406	50056
3406	51059
3406	56445
3406	56916
3406	98054
3406	98055
3406	103461
3406	113721
3406	117049
3406	117256
3406	117257
3406	129477
3406	136040
3406	136041
3406	192650
3406	233225
3420	5184
3420	5470
3420	9449
3420	13451
3420	15104
3420	20696
3420	24947
3420	30141
3420	38954
3420	50969
3420	62321
3420	67245
3420	82743
3420	140199
3420	382302
3466	61546
3466	97241
3466	194453
3466	198226
3466	255429
3482	4961
3538	9684
3558	7650
3558	61545
3558	103104
3558	196556
3592	4769
3592	4961
3592	6755
3592	8601
3592	24870
3592	31135
3592	32874
3592	68594
3592	76299
3592	78859
3592	151225
3620	4325
3620	6840
3620	8880
3620	13226
3620	13884
3620	15661
3620	21425
3620	41993
3620	106735
3620	113722
3620	276083
3637	4476
3637	8881
3637	9646
3667	108655
3681	7583
3681	7939
3681	12347
3681	14431
3681	16272
3681	22876
3681	32926
3695	10709
3759	6055
3759	6295
3759	6794
3759	7071
3759	7979
3759	10817
3759	11082
3759	15556
3759	20914
3759	21835
3759	23345
3759	24324
3759	27297
3759	33126
3759	109031
3759	218406
3760	4699
3760	4708
3760	5896
3760	5924
3760	5954
3760	5960
3760	6980
3760	7103
3760	8838
3760	10253
3760	10687
3760	11523
3760	11552
3760	15946
3760	18434
3760	20388
3760	21438
3760	21483
3760	21562
3760	24005
3760	24324
3760	25245
3760	26170
3760	29074
3760	31299
3760	38123
3760	56924
3760	62056
3760	70450
3760	89769
3813	4520
3813	4923
3813	7207
3813	7504
3813	8091
3813	8359
3813	8599
3813	16242
3813	16832
3813	21825
3813	22893
3813	24913
3813	25635
3813	26604
3813	28856
3813	30914
3813	35335
3813	35731
3813	37142
3813	38113
3813	38719
3813	38766
3813	39478
3813	40579
3813	42999
3813	46704
3813	49702
3813	49850
3813	59599
3813	59842
3813	62521
3813	69483
3813	85287
3813	94217
3813	107764
3813	107766
3813	108890
3813	129798
3813	135253
3813	136233
3813	141174
3813	151853
3813	179653
3813	208751
3813	214564
3813	279346
3813	314123
3814	56070
3814	63622
3814	111170
3814	184960
3842	44753
3842	113168
3844	66923
3844	131360
3844	149288
3844	187912
3844	228352
3844	293604
3881	4119
3881	5395
3881	6005
3881	6045
3881	6735
3881	7854
3881	7979
3881	8889
3881	10745
3881	12238
3881	12447
3881	15344
3881	17387
3881	17411
3881	20444
3881	22881
3881	23737
3881	24435
3881	27297
3881	31678
3881	33316
3881	34975
3881	39090
3881	42784
3881	42803
3881	47436
3881	58183
3881	64547
3881	75213
3881	92530
3881	199930
3886	3887
3886	4777
3886	5172
3886	5892
3886	7165
3886	7166
3886	7425
3886	7761
3886	10466
3886	10665
3886	11648
3886	12179
3886	13033
3886	13075
3886	14820
3886	16282
3886	17665
3886	18075
3886	18114
3886	19998
3886	21753
3886	24204
3886	28971
3886	30023
3886	34585
3886	36201
3886	40341
3886	42033
3886	44667
3886	46265
3886	55338
3886	58363
3886	84692
3886	86505
3886	112839
3886	112840
3886	129161
3886	146518
3886	151705
3886	158199
3886	199473
3886	251164
3887	5172
3887	5924
3887	6293
3887	7761
3887	9438
3887	14430
3887	16282
3887	19998
3887	23003
3887	34585
3887	36201
3887	37204
3887	40341
3887	86190
3887	86505
3887	112839
3887	112921
3887	120219
3887	129253
3887	130069
3887	187188
3890	6807
3890	26604
3890	73147
3892	9587
3892	35496
3892	44584
3892	65233
3935	21170
3935	65023
3935	77622
3966	4059
3966	4961
3966	5295
3966	5395
3966	6288
3966	7247
3966	7433
3966	7465
3966	7796
3966	8086
3966	8548
3966	8947
3966	9336
3966	11552
3966	11780
3966	11790
3966	13007
3966	13861
3966	16976
3966	19885
3966	20093
3966	20739
3966	21765
3966	22159
3966	24297
3966	24817
3966	25002
3966	26617
3966	32476
3966	33277
3966	33605
3966	40110
3966	49590
3966	59055
3966	78739
3966	78740
3966	86944
3966	109776
3966	151204
3966	151205
3992	6225
3992	20479
3992	21048
3992	21822
3992	24197
3992	35199
3992	44512
3992	46332
3992	63378
3992	80373
4013	243985
4013	247911
4013	272973
4020	14441
4020	46927
4020	71010
4049	16170
4052	82524
4052	82525
4052	82549
4052	82550
4052	137301
4052	248058
4052	255426
4052	277910
4052	283028
4052	302318
4052	302319
4052	309493
4052	316098
4054	21562
4059	4699
4059	4819
4059	4961
4059	5295
4059	5368
4059	6045
4059	6779
4059	6999
4059	7796
4059	8947
4059	10510
4059	13861
4059	21502
4059	21656
4059	21765
4059	22159
4102	88804
4102	102450
4116	7864
4119	6567
4119	7216
4119	10182
4119	19998
4119	22996
4119	27050
4119	33312
4119	92530
4119	122453
4119	127254
4124	18870
4124	18936
4124	32254
4124	38123
4124	47410
4124	58012
4124	71246
4124	73117
4124	73759
4124	93377
4124	113243
4124	116341
4124	138351
4124	222408
4125	4750
4125	30062
4125	32221
4125	41218
4125	55338
4125	112948
4125	119157
4125	172263
4125	253949
4144	7174
4144	17918
4144	22212
4144	32546
4144	41311
4144	42225
4144	43846
4242	7450
4242	8254
4242	12292
4242	28507
4242	29903
4242	44158
4242	72398
4242	87026
4242	216770
4242	216771
4247	30630
4247	42340
4247	46899
4247	52030
4247	90040
4247	166685
4260	4936
4260	14641
4260	26091
4260	28609
4262	28105
4262	108161
4262	144113
4272	18341
4272	25111
4272	31077
4272	47452
4272	66402
4281	5767
4281	14168
4281	25333
4281	57097
4281	70499
4281	70500
4281	122817
4281	126504
4281	180239
4281	277812
4309	5295
4309	7864
4309	9057
4309	9493
4309	20444
4314	14628
4314	23242
4314	31604
4325	6840
4325	8880
4325	13226
4325	13884
4325	14984
4325	15661
4325	21425
4325	41993
4325	102276
4326	48103
4368	6373
4368	7527
4368	12230
4368	16870
4368	21562
4368	27736
4368	28871
4368	30048
4368	41654
4368	50153
4368	62918
4368	64385
4368	66057
4368	68877
4368	80036
4368	80382
4368	85424
4368	111291
4368	113303
4368	116831
4368	143824
4368	147023
4392	5924
4392	6755
4392	7207
4392	8511
4392	8606
4392	9567
4392	9684
4392	19815
4393	44058
4393	76832
4393	86532
4393	92457
4393	98878
4393	108252
4393	112870
4393	113583
4393	114233
4393	114234
4393	114235
4393	114634
4393	124590
4393	137533
4393	147898
4393	163810
4393	185892
4393	233723
4393	233724
4396	29316
4396	54458
4396	89979
4396	114358
4396	151334
4396	151335
4396	155383
4396	186096
4396	186098
4399	11457
4399	17224
4399	148431
4399	150734
4425	24947
4425	77501
4444	8601
4444	8734
4444	21592
4476	5395
4476	8881
4476	27342
4477	5721
4477	6037
4477	10629
4477	14430
4477	38154
4477	43373
4477	66368
4477	98528
4477	102269
4512	20278
4512	45277
4512	46289
4512	46871
4512	145038
4519	9457
4519	10653
4519	12457
4519	13038
4519	16242
4519	17623
4519	18656
4519	19192
4519	19501
4519	21424
4519	26376
4519	28860
4519	37301
4519	40903
4519	57433
4519	58171
4519	67496
4519	73512
4519	75503
4519	75902
4519	97466
4519	108080
4519	112456
4519	123880
4520	4923
4520	8091
4520	8359
4520	13749
4520	16832
4520	25606
4520	26616
4520	27469
4520	30542
4520	30543
4520	31116
4520	39730
4520	40340
4520	48887
4520	60609
4520	69982
4520	72300
4520	78417
4520	83033
4520	83064
4520	90763
4520	102932
4520	118080
4520	119473
4520	119474
4520	125163
4520	135463
4533	13623
4533	15344
4533	34330
4533	39420
4533	47899
4533	88741
4533	119890
4533	136682
4619	5134
4619	10351
4624	5721
4624	8471
4624	11445
4624	14051
4624	16807
4683	201659
4683	256356
4699	4708
4699	5134
4699	5551
4699	6511
4699	7373
4699	7394
4699	8053
4699	8086
4699	11310
4699	13341
4699	15686
4699	24195
4699	26946
4699	29903
4699	30810
4699	31073
4699	31112
4699	47449
4699	49899
4699	58363
4699	58644
4699	77374
4699	81333
4699	112431
4699	118170
4699	161190
4699	198506
4699	228505
4699	230188
4699	230189
4699	254317
4699	260757
4699	283770
4699	289462
4700	7527
4700	20331
4700	44728
4705	5650
4705	15978
4708	5395
4708	5542
4708	6735
4708	6980
4708	7494
4708	7702
4708	7939
4708	8880
4708	9336
4708	10745
4708	11349
4708	13033
4708	14463
4708	15821
4708	17387
4708	17393
4708	22159
4708	23330
4708	25200
4708	25247
4708	25333
4708	25549
4708	31962
4708	35196
4708	36082
4708	38602
4708	47732
4708	58183
4708	65055
4708	73147
4708	73418
4708	76441
4708	78051
4708	82114
4708	83897
4708	83928
4708	84004
4708	86519
4708	91011
4708	97377
4708	126165
4708	138447
4708	205455
4720	36977
4720	78761
4720	112688
4720	140566
4750	32221
4750	41218
4750	78557
4750	91223
4750	120195
4750	158109
4750	160675
4750	199861
4750	203413
4766	11757
4766	13012
4766	23870
4766	25454
4766	29371
4766	32576
4766	35311
4766	37728
4766	41644
4766	48732
4766	60009
4766	62458
4766	67765
4766	68594
4766	89091
4769	12075
4769	13013
4769	21055
4769	83186
4769	160503
4777	4936
4777	7071
4777	7425
4777	7837
4777	11648
4777	12907
4777	13037
4777	14065
4777	16305
4777	18054
4777	29366
4777	31798
4777	68876
4794	7072
4794	14957
4794	16539
4799	13226
4799	20581
4799	24196
4799	27009
4799	38185
4799	39726
4799	58598
4799	61629
4799	71536
4799	151663
4799	167959
4799	237797
4799	297461
4799	306868
4816	5542
4816	8211
4816	10701
4818	7007
4818	16408
4818	314471
4819	8838
4819	12912
4819	17414
4819	17415
4819	32387
4819	69857
4824	124446
4824	124447
4836	6115
4836	6794
4836	8880
4836	8881
4836	27627
4836	41859
4836	42791
4836	73181
4912	8310
4912	11457
4912	18465
4912	19114
4912	21708
4912	38154
4912	38672
4912	40096
4912	50730
4912	52491
4912	68391
4912	76378
4912	182732
4912	316311
4915	200734
4915	287555
4923	8091
4923	8359
4923	9641
4923	16832
4923	25606
4923	31533
4923	39730
4923	50830
4923	94482
4936	153414
4945	14989
4945	15811
4945	59246
4945	66206
4945	82734
4945	94646
4945	97847
4945	112900
4945	112902
4945	129251
4945	163034
4945	163035
4945	163036
4945	163037
4945	165250
4945	168845
4945	182659
4945	183938
4945	193661
4945	197245
4945	206768
4945	223423
4945	282481
4945	289263
4945	341348
4952	184436
4960	6421
4960	13885
4960	16067
4961	6010
4961	6422
4961	6999
4961	7433
4961	7796
4961	8714
4961	10510
4961	12093
4961	14753
4961	21656
4961	21765
4961	32476
4961	33605
4961	54729
4961	74484
4961	100029
5028	5542
5028	5924
5028	6951
5028	9460
5028	11635
5028	13007
5028	14134
5028	16875
5028	17176
5028	21375
5028	23217
5028	26946
5028	33277
5028	35342
5028	41859
5028	42608
5028	44701
5028	59748
5028	69907
5028	77327
5028	80743
5028	184113
5053	11710
5053	15220
5053	18940
5053	51920
5053	85066
5053	103881
5053	113629
5053	179082
5053	263330
5103	5116
5103	6434
5103	13815
5103	39286
5103	39287
5103	39288
5103	41977
5105	40384
5105	115311
5109	89076
5109	109800
5109	120200
5109	141451
5109	168389
5109	177724
5116	5748
5116	41977
5134	5295
5134	5364
5134	5902
5134	6143
5134	6528
5134	15935
5134	17801
5134	20301
5134	22943
5134	30810
5134	35893
5134	55854
5134	57445
5134	60652
5134	66498
5134	105278
5134	124998
5134	152416
5134	186691
5134	338093
5150	12615
5150	23623
5150	26070
5150	29522
5150	36589
5152	5489
5152	11323
5152	102480
5152	112808
5152	322421
5152	355092
5172	9312
5172	11757
5172	17387
5182	24446
5182	54561
5183	48870
5183	71446
5183	214267
5183	288683
5184	9449
5184	13451
5184	21158
5184	24947
5184	27337
5184	29830
5184	34350
5184	34793
5184	36868
5184	39626
5184	47438
5184	50969
5184	71906
5184	75708
5184	89690
5184	89848
5184	101137
5184	137916
5184	145518
5184	259122
5184	270153
5184	281694
5184	287958
5215	6055
5215	6295
5215	10817
5215	16098
5215	24324
5215	24728
5215	35053
5215	37871
5215	38221
5215	59748
5215	67742
5215	69907
5215	70493
5215	72184
5215	80243
5215	83855
5215	90217
5215	92725
5215	95348
5215	111173
5215	136145
5215	147688
5215	151842
5215	164426
5215	218406
5215	222627
5215	338317
5215	370200
5215	370201
5215	370202
5291	6293
5291	8053
5291	8471
5291	40890
5295	5902
5295	5919
5295	6336
5295	6466
5295	7165
5295	7207
5295	7220
5295	7433
5295	7864
5295	8005
5295	8053
5295	8479
5295	8511
5295	8947
5295	9210
5295	10095
5295	10510
5295	10709
5295	13861
5295	14753
5295	14768
5295	17253
5295	18514
5295	18720
5295	19134
5295	19521
5295	20551
5295	20739
5295	21422
5295	21592
5295	21765
5295	21820
5295	31595
5295	32476
5295	33605
5295	35917
5295	35918
5295	36643
5295	40819
5295	57777
5295	58209
5295	60652
5295	80207
5295	87026
5295	96228
5295	103809
5295	106909
5295	111566
5295	123508
5295	129798
5295	145972
5295	148942
5295	170426
5295	218773
5295	298239
5295	341696
5364	6143
5364	13125
5364	15935
5368	5960
5368	11567
5368	15497
5368	21765
5368	35156
5368	43658
5368	45550
5368	49853
5368	54300
5368	73805
5368	92216
5370	18054
5370	87461
5370	107923
5370	165029
5370	181565
5395	6980
5395	7465
5395	9893
5395	10961
5395	12021
5395	12396
5395	17387
5395	19885
5395	21134
5395	21209
5395	29897
5395	32063
5395	33681
5395	36663
5395	38642
5395	40583
5395	56170
5395	60591
5395	64557
5395	65097
5395	73147
5395	78051
5395	83928
5395	98208
5395	107782
5395	112483
5395	117631
5395	119540
5395	136215
5395	173288
5395	184606
5395	184607
5395	202394
5456	10971
5456	13560
5456	15214
5456	16410
5456	25336
5456	29520
5456	34347
5456	37916
5456	41715
5456	48858
5456	49823
5456	55871
5456	58615
5456	90233
5456	93695
5456	133419
5456	134653
5456	141584
5456	144880
5456	216635
5456	349755
5470	9043
5470	14029
5470	14989
5470	21520
5470	24947
5470	27994
5470	34807
5470	45636
5470	47509
5470	55277
5470	80814
5470	86588
5470	102496
5475	6999
5475	15421
5475	80645
5475	199557
5475	289619
5489	9531
5489	14245
5489	17264
5489	19083
5489	24079
5489	30167
5489	36516
5489	55100
5489	74116
5489	77924
5489	77925
5495	87363
5495	111793
5501	15028
5501	59330
5501	61518
5501	114237
5501	147904
5501	181799
5501	182120
5501	182121
5501	182122
5501	200435
5501	201326
5501	201327
5501	231821
5501	241946
5501	327166
5542	5924
